Text,Label
Rajashree teamdhaklen padle...super aapundu comedy....vaishnavidhala super,Mixed
# Keep it up your pukuli...😄🤣,Not Tulu
Music masth aand otherwise good,Mixed
"""solmelu mast porlu und",Positive
Aite last d barpuna ov song ...????,Neutral
ayyo yenk masth kushi andu,Positive
Join concept won't workout in india bro..,Not Tulu
Comedy bhari laiku undu...full movie link unda???,Positive
Disliked this WEBseries  Macchaa yenu kannada pada naa....,Not Tulu
Churulaa comedy eji a,Mixed
❣️Undu song kennaga Sarthak na nenpi apindu arna voice 😂💞❣️👌,Positive
Less audio in last,Negative
"Telitondulle....Deepak na awesome  punch lines...""",Positive
One of the best tulustand upone till now and quite relatable,Not Tulu
"ತುಳುಸಿರಿ' ಪುದರ್‌ದ ತುಳುಪತ್ರಿಕೆ ಸುರುಮಲ್ತಿನಾರ್ ನಮ್ಮ ಅಮ್ಮೆಂಬಳ ಬಾಳಪ್ಪೆರ್.
#ನಮ್ಮ_ತುಳುವೆರ್
#KooInTulu ",Neutral
Waaa punk da pukuli mare nina bvcc,Negative
Nice and funny ajji,Positive
Av flim budle plz yan tutuji,Mixed
Note: Pookie is prohibited at public😂😅🤣🤣,Not Tulu
undu toonaga yenkla colg days nenpandu....nikleg yereg poora nenpadu. Especially  ladiesnakleg panle,Neutral
"Naraka pura enchina video,yedde video manpule masth jana tuper",Negative
Mool ತುಳು bhashe da comment dayeg panned,Neutral
फिमेल भोकल सुन पाउ कहिले आउँछ होला,Not Tulu
No santhu no fun 😒😒😞😞😞😞😞,Not Tulu
Driver ninna amme,Mixed
Yank onji artha aiji Laptop uppunaga paper d daayeg barethini 🤔 yenchina reporter maare 😂😂,Neutral
Erna news d jasthi Erna headlines odhree Kushi apund,Positive
Dumbu ora consent batt potundu,Neutral
Super  performance  super  comedy  Deepakkanna,Not Tulu
bari porluda songs. tulun gendale rajeshanna,Positive
Thulu bashe kenara barri kushhi Aapundu supppper ️️ .... happy marred life anna️,Positive
Puneeth Jain  yenk one punch man bakka attack on titan turage und yencha tupeen,Neutral
Deepak rai ajji porlu thojuver 👌👌🤣🤣🤣,Positive
Ynchi panching dilong super,Positive
Make a lyrics video of this,Not Tulu
Av gulabi na unde atha . Ir jamunana unde pandar,Mixed
Full movie unde,Neutral
yer pura 2020 du kenodullar... onji like aki...,Positive
ಒಳ್ಳೆಯ ಕಲಾವಿದರು ಸೇರಿಸಿಕೊಂಡು ಸಿನಿಮಾವನ್ನು ಚಿಸೀಕರಿಸಿ ಉತ್ತಮ ಸಂದೇಶವನ್ನು ಜನತೆಗೆ ನೀಡುವ ಸಿನಿಮಾಗಳು ಬರಲಿ ಧನ್ಯವಾದಗಳು,Not Tulu
"ಕೋರಿರೊಟ್ಟಿ ತುಳುವೆರೆನ ಒಂಜಿ ಮಸ್ತ್ ಇಷ್ಟ ಆತಿನ ತೆನಸ್. ಕಜೆ ಅರಿತ್ತ ಹಿಟ್ಟುನ್ ಗಲಸುದ್ ಉಂದೆನ್ ಮಲ್ಪುವೆರ್. ಕೋರಿದ ರೇಸತ್ತ ಒಟ್ಟಿಗೆ ಉಂದೆನ್ ತಿನ್ಪೆರ್.

#CuisinesOfTulunad ",Neutral
Deepak Rai team never fails to entertain..,Not Tulu
Thank you Stanley. 🙏,Not Tulu
"IPL da bage onge video malpule, plz",Positive
Inchene pura seen padi boka film enek tupini karma..e picture edde iji,Negative
Thelth thelt banji bene apundu,Positive
Want full movie my name is annappa please update it fast,Not Tulu
Bahubali film n onji review malpule🤣,Neutral
Sundara bangadi spr,Positive
ನಿಕುಲು ಮಾತ ಉಲ್ಲಾರತ,Neutral
Best comedy of deepak rai,Not Tulu
"""Super bro, Lets cheers🍻🍻🍻🍻🍻🍻🥂""",Not Tulu
Ur channel always supported.....love ur episodes Arpith....🥰🥰🥰🥰🥰,Not Tulu
Deepak rai one of my faverate,Not Tulu
"""Wowwwww , awesome 👌👌👌👌👌👌🤗🤗🤗🤗🤗""",Not Tulu
Hy that's Akshay karkala the black shirt one😮,Not Tulu
Any Tuluva's Here ? 😂,Not Tulu
Wow super super movie full movie haaki sir,Not Tulu
"""Wt a nice song....",Not Tulu
Irna cmnt malla pukulida leka undu😂😂😂,Neutral
Are you really Darshan sir,Not Tulu
Bro tell us which brand cigarettes you use to smoke.. 🤣🤣,Not Tulu
ಕಣ್ಣೂದ ದ್ರಿಷ್ಟಿ ಏ,Neutral
Teltu teltu sak Maree  foreign daaa,Positive
8th july 2014.....#shreya shetty,Not Tulu
Waiting for next week  ke baat videos😍,Not Tulu
Lekod jasthi santhu...nh use malpade bro limit epad,Mixed
Comment box d matha tulunad dakule jinjider,Neutral
Anna comidy edde undu anda madyad pettada vishya paterraballi bokka niklen Kasai kanegu padre undu,Mixed
Arpith and Santu's jodi is like Tom and Jerry.. both compliment each other..,Not Tulu
"ತೆನ್ಕಾಯಿ ಕಾಶಿ ಪಂದ್ ತುಳುನಾಡ್‌ದ ವಾ ದೇವಲ್ಯೊಗ್ ಪನ್ಪೆರ್?
#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ?
#KooInTulu ",Neutral
🙏🏻🚩തᤲలᤲოɿಬ̆ (ᴛᴜʟᴜɴᴀᴅᴜ) 🙏🏻 🚩,Not Tulu
Galij. Comedy. Worst,Negative
Super D. K ANNA,Positive
Thank you Charan Poojari,Not Tulu
"""Vichithravad vismaya malpuna vismaya Vinayak",Neutral
super tuluvera mokeda show baletelipale undu yapogla nadathondu uppodu and maatha tuluverna ase,Positive
Bari shok athand,Positive
All the best mohan sir 🎉🎉🎉congratulations 🎉🎉,Not Tulu
Super se bi uper vismay anna...  what a talent,Not Tulu
"""😂😂😂ayo ayo nana Dada boduuuu",Neutral
"kambalada bagge panna pathera,, ottige chooru kusal, avethottige thakkavaaina padakulu,, wa,, wa,, wa,,",Mixed
"But nice voice,scenario....🔥🔥🔥""",Not Tulu
Pukuli blast hogaya (song),Not Tulu
joke is super acting is super but respect calture,Mixed
Jabardasth Choreography.....Well composed songs and sets...All the best to Barsa team,Positive
ಇಂಗ್ಲಿಷ್ ಶಬ್ದ ಬರ್ರೇ ಬಲ್ಲಿ  ತುಳು ಪಾತೆರ್ಲೆ..,Positive
उत्कृष्ट गित सफलताकाे शुभकामना,Not Tulu
You are better youtuber than shutterbox films super Anna 😘,Not Tulu
Tight pardhe vedio malthara dada Super,Mixed
Yedde movie ... Dialogue right week 😅,Positive
I'm Big Fan of Deepak Rai,Not Tulu
Add kammi malpule. Title song da length la kammi malpule,Neutral
"""Dear Namma TV, when you upload Bale Telipale Mumbai-2015""",Not Tulu
"Arjun Anna all my favorite stars happy to see you ❤️❤️❤️👌""",Not Tulu
ಕಿರಿ ಕಿರಿ ಜೋಡಿಲು ನಿಜವಾದ್ 👌🏻👍,Mixed
"Naveen anna solmelu""",Positive
"to one and all.""",Not Tulu
"ಕ್ರಿ. ಶ 968ರ್ದ್ ಪಿರಾಕ್ ದ ಇತಿಹಾಸ ಉಪ್ಪುನ ಕದ್ರಿ ಶ್ರೀ ಮಂಜುನಾಥ ದೇವಲ್ಯ ಕುಡ್ಲದ ಪ್ರಮುಖ ದೇವಲ್ಯಲೆಡ್ ಒಂಜಿ. ನಾಥ ಸಂಪ್ರದಾಯೋದ ಒಟ್ಟುಗ್ ಸಂಬಂಧ ಉಪ್ಪುನ ಈ ದೇವಲ್ಯದ ಉಲ್ಲೇಖ ರಾಮಾಯಣಡ್ ಬರ್ಪುಂಡು ಪನ್ಪಿನ ಇಸೇಸ.
#ನಮ್ಮ_ಊರು
#KooInTulu ",Neutral
anna  every 2 week g new content  padva pandu 199  getondar..,Mixed
ಸೂಪರ್ bale telipale teams 😍😍😍,Positive
super comedy Namma mangaluru Tulu,Not Tulu
Enchineya undhuuuu devarene eth vanas manpuval marrey yank thoothe bnji full aand😂😂,Mixed
Yan kode athe arena video tuyini😅❤,Neutral
Cd thikkunda thuyere,Neutral
"8:10 again dieddd...😂😂""",Not Tulu
Whn will be arpit s next standup,Not Tulu
Wow...masth porlathnd ❤❤ singing superb sis❤❤ nice lyrics anna❤❤ all the best 😊,Positive
Spr ...thelthd thelthd banjibene...,Positive
Nic jai thulunadu,Positive
Appu Sheety na Po.... Le,Negative
"""Sanitizer g churu munchida podi mix malthnda and...",Neutral
nice 1 umesh....keep it up,Not Tulu
"ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯದ ಮುಗಿತಲ ಲೇಸ್

#TuluScript #TuluLipi #TuluScriptClass #BTLK #BaleTuluLipiKalpuga #JaiTulunad #TuluAcademy #JappinaMogaru #Kudla #Tulu #Tulunad ",Neutral
🤣🤣🤣 arpit hair nice..,Not Tulu
Youtube d full thikkuje,Neutral
"ತುಳು ಶಿಕ್ಷಣದ ಮೇಲೆ ಕರಿನೆರಳು ಆವರಿಸುತ್ತಿದೆ. ಸರಕಾರ ಒಂದು ಕಡೆ ಭಾಷೆಯನ್ನು ಅಧಿಕೃತವೂ ಮಾಡುತ್ತಿಲ್ಲ. ಮತ್ತೊಂದು ಕಡೆ ಅಧಿಕೃತವಲ್ಲದ ಭಾಷೆಯನ್ನು ಶಿಕ್ಷಣದಿಂದ ದೂರ ಇಡುವ ಪ್ರಯತ್ನವೂ ತೆರೆಮರೆಯಲ್ಲಿ ನಡೆಸುತ್ತಿದೆ.  ತುಳುವರು ಎಚ್ಚೆತ್ತು ಇದನ್ನು ಖಂಡಿಸಬೇಕು. @TSNagabharana
#NEPKarnataka 
#EducationInTulu
@VijayaKarnataka ",Not Tulu
Undh videodandala vikas brother nu kaithsldu thupilekka andu😊,Neutral
"Netha onjji malpule...... video""",Neutral
end pirand pallil nataka akre che,Not Tulu
Mumbai da tulu,Mixed
"There is some similarities in the music, the way they sound familiar with Kannada""",Not Tulu
ಮನಿಪಂದೆ ಕುಲ್ಲು ನಾಯಿ..,Negative
#TuluScript #Tulu #TuluScriptLearningClass #BTLK Bale Tulu Lipi Kalpuga #JaiTulunad,Neutral
Ancha Pandh Policedakulu FIR Malthdh Show n Unthayera!!??,Mixed
"Enkalna Tuḷunaḍu!
Say no to @BJP4India @INCIndia or @JanataDal_S ,these have done nothing but looted us,our resources
If unity of Tuluvas was able secure all MLA, MP seats to BJP then so it is possible to @TuluverePaksha , We ourselves will represent in parliament. 
#LocalParty ",Negative
punch dala ejji,Mixed
Yenchina saav mbyaaa,Negative
ತೆಲ್ತ್ ತೆಲ್ತ್  ದ್ ಸಾಕಾಂಡ್ ....ಕನ್ನಡಗ್ ಮಾಲೆ ಪಾಡ್ ನೆ ಎಡ್ಡೆ RIP KANNADA,Mixed
BANJI NILIKEY THELTHEY,Positive
Super........ Naku naku shusthagogithu...... super,Not Tulu
Mutha  s  nayan,Neutral
Enchinade  Raksha!!chi chi,Negative
yedde athundu tarzan superB,Positive
Verynice sundarrai mandar andteam verygood,Not Tulu
"Super Vismay sir....""",Not Tulu
ಒಲ್ಪ‌ ನಡಪರೆ‌ ಉಂಡು . ನನ ತೆರಿಪಾವೊಲಿಯೆ,Positive
Song sokund buka dance sokathund,Positive
very good umesh annam,Positive
"ಆಳ್ವಾಸ್ ಕಾಲೇಜ್‌ಡ್

#BaleTuluLipiKalpuga  #BTLK #TuluScriptLearningClass  #TuluBarahu  #Tulubaravu  #TuluLipi #TuluScript #AlvasCollege #JaiTulunad #TuluAcademy #Bedra ",Neutral
NIKLANCHI NAkLYG MUTUUD PADOD NAILY,Negative
Dewre..enk comments odudh telke tadeyuji mareetikkinda ora korle marre ayag,Mixed
No good as bale thelipale,Not Tulu
Arda kudla mule und mre 🤣🤣🤣,Neutral
ಸುರುಕು ರಡ್ಡ್ ರಡ್ಡ್ ಉಣುಕ್ 🤣🤣🤣,Neutral
"Just loved this ,and your expressions were so goodb""",Not Tulu
L..... .lag gaye 😆😆😜👌👌👌👍,Not Tulu
Not a 90's kid but.. it was daaam!,Not Tulu
The most awaited 😂😂😂,Not Tulu
Jai Aravind bolar,Positive
Rakshita looks happier ❤ happy journey my dear🎉nice vlog,Not Tulu
Kavitha wines ulle barapara😂😂,Neutral
"Btw they use PC to edit video""",Not Tulu
"Reserving wishes to new cabinet till Tulu see's fruitfulness! 
ತುಳುಕೊಂತೆ ಎಡ್ಡೆ ಬೇಲೆ ಆನಮುಟ್ಟ ಪೊಸ ಕ್ಯಾಬಿನೆಟ್ ಗ್ ಕೊರ್ಪಿನ ಎಡ್ಡೆಪ್ಪುಲೆನ್ ಅಟ್ಟೊಡು ಕಟ್ಟ್ ದ್ ದೀಕ! #ಎಡ್ಡೆ_ಆಯಿಬೊಕ್ಕ_ಎಡ್ಡೆಪ್ಪು
#CabinetReshuffle2021 ",Mixed
Voice chennagi kelisilla comedy super,Not Tulu
Spr lyrics spr voice bro all the best ❤️❤️😍,Not Tulu
Where is the Santu,Not Tulu
Song la masth undu video la masth undu sprr,Positive
"any 1 doing their best, judge say no yes or not , enough",Not Tulu
"ತುಳುವೆರೆನ ಇಷ್ಟದ ಬಯ್ಯದ ಚಾತ್ತ ತೆನಸ್‌ಲೆಡ್ ಪೋಡಿಲ ಒಂಜಿ. ಕಡ್ಲೆದಪೊಡಿನ್ ಗಲಸ್‌ದ್ ಉಂದೆನ್ ಹೆಚ್ಚಾದ್ ಮಲ್ಪುವೆರ್. ಕೆರೆಂಗ್, ಜೀಗುಜ್ಜೆ ಬೊಕ್ಕ ನನಲ ಕೆಲವು ತರಕಾರಿಲೆಡ್ ಉಂದೆನ್ ಮಲ್ಪುವೆರ್.
#CuisinesOfTulunad
#KooInTulu ",Neutral
Wonderfull story. Masth Yedde athend,Positive
Keerthesh is the santhu 😂,Not Tulu
superb hit song..  jai Tulunadu..  porlu e tulunaad....,Positive
Insta'd mesg malpule. Script ready undu,Neutral
( from mangalore),Not Tulu
"Ponnul yethe shoku dress malth pidad,ndala aanul thupun avene athe.. - Mone..",Positive
Kannada samajeeka yakshagana uplode madi pizz,Not Tulu
Errna zip thueeni awwoli ayye,Mixed
Thanks.. kapikad sir yepagla legend ️,Positive
Finally movie looks good... 🤣🤣,Not Tulu
Maggga ninna ammereg bete dala bele ittejiand ike patt patt jukul puttadin tojund,Negative
masthu porllathundu. bnjee bnjaraa telipayar.,Positive
ಲೈವಾದ್ ಮಗೆನ ಲವ್ ಸೀನ್ ತೂಯೆರೆ ಸೌಭಾಗ್ಯ ತಿಕ್ಕಿನಾರ್...,Mixed
"ಕೋಡಿಕಲ್‌ಡ್ ತುಲು ಲಿಪಿ ಪುದರ್ ಪಲವೆ ಉದಿಪನ

#TuluScript  #TuluLipi #TuluBaravu #TuluBarahu #TuluScriptNameBoard #JaiTulunad #Kodical #Kudlq #KiranKumarKodical ",Neutral
"""Irritating MC :( :(",Not Tulu
Superb performance of all characters. Dhiraj na bhagavatike best,Positive
ದೀಪಕ್ ಅಣ್ಣಾ ಈರೆನೊ ಭಾರೀ ಎಡ್ಡೆ ಕಾಮೆಡಿ 👌🏻,Positive
"""Coment section be like",Not Tulu
"Dhiraj sampaje nice bhagavater😮""",Positive
Basmati - sumati,Neutral
"ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ ಪ್ರಶಸ್ತಿ ಗೆಂದಿನ ತುಳುನಾಡ ಕಲ್ಕುಡೆ ಪನ್ಪಿ ನಾಟಕೊನ್ ಅಮೃತ ಸೋಮೇಶ್ವರೆರ್ ಕಲ್ಕುಡನ ಪಾಡ್ದನದ ಆಧಾರೊಡು ಬರೆತೆರ್.
#KooInTulu
#ನಮ್ಮ_ತುಳುವೆರ್ ",Neutral
Embena pukuli nayi kontudand,Neutral
Super masth shok Athnd   comedy🤣🤣🤣😂😂😂😆😍😍😍😍😍😍😍😍😍😍,Positive
dada umbe ajji g dayag satawoon,Negative
Jai Tulu Nad ...,Positive
Please keep table manners will eating why everything is ok but she is eating😮,Not Tulu
"Full nataka upload malpule sir, I am waiting for this drama",Positive
Breaking news pandd barpund atey aitt THE ndh dayeg ancha barpunu...😂😂,Neutral
Twist laikk itnd,Positive
"""Bro,  china da 'bts' dance group n wara ketaale bro plzzz..🙏🙏""",Neutral
Aa bater bater a biner bater🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 one of the best nataka in tulu 🙏👌👌👌 Padil❤,Positive
Jaiii arpith  jaiii shran,Positive
O yenna jokulè....,Neutral
ಅತ್ಯುತ್ತಮ ಹಾಸ್ಯ ಪ್ರಸಂಗ,Not Tulu
Dabba... Hindu darmada avahelana,Mixed
Congratulations super duper 😍,Not Tulu
"ಪೊನ್ನಗಿರಿಟ್ ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯದ ಉದಿಪನ ಲೇಸ್

#TuluScriptLearningClass #TuluScrit #TuluLipi #BaleTuluLipiKalpuga #JaiTulunad #KarnatalaTuluSahithyaAcademy #TuluBaravu #TuluBarahu #Kutthetthur #Surathkal #Ponnagiri #Pongar ",Neutral
"ಪೆತ್ತ ಕೈಕಂಜಿಲೆನ್ ಮೀಪಾದ್ ಪೂತ ಮಾಲೆಡ್ ಸಿಂಗಾರ ಮಲ್ತ್‌ದ್ ತುಡರ್‌ಡ್ ಆರತಿ ಮಲ್ತಿ ಬೊಕ್ಕ ಚೀಪೆ ಗಟ್ಟಿ ತಿನ್ಪಾವುನ ಗೋಪೂಜೆ. 
ಮಾತೆರೆಗ್ಲಾ ಗೋಪೂಜೆದ ಎಡ್ಡೆಪುಲು.

#ಗೋಪೂಜೆ
#ತುಡರ್_ಪರ್ಬ ",Positive
"ತುಳು ಭಾಷೆ, ಬರವು, ಸಾಹಿತ್ಯ, ಸಂಸ್ಕೃತಿದ ಬುಲೆಚ್ಚಿಲ್‌ಗ್ ಬೋಡಾದ್ ಕೇರಳ ಸರಕಾರ 2007 ಟ್
'ಕೇರಳ ತುಳು ಅಕಾಡೆಮಿ' ನ್ ಉಂಡುಮಲ್ತ್ಂಡ್.
#KooInTulu ",Neutral
Super Umesh mijar and team...and superb comments Guru Sir,Positive
Undu song masth yeda undu yes of course undu song yeth kendala bore apuji ❤😂😊😊❤❤❤,Positive
Supr undu drama,Positive
pukuli means Ass in Tulu language,Not Tulu
undu nama NCC'de police attin tojodu... dala exam baredin ijjodo....,Neutral
Kammane.   Undu gangasara,Neutral
11 minutes  film mugind 😀😀😀,Neutral
Lovely ❤All the very best to Tudar Team 👍,Not Tulu
Super bro I am waiting for next episode 🎉,Not Tulu
"ಅರುಣಾಬ್ಜ ಕಬಿ ಬರೆತಿನ ತುಳು ಮಹಾಭಾರತೊಡು ಬರ್ಪುನ ಕೆಲವು ಪಕ್ಕಿಲೆನ ಪುದರ್‌ಲ್

#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ?
#KooInTulu ",Neutral
ಮಸ್ತ್ ಮಸ್ತ್ ಪೊರ್ಲುದ episodes. Very nice presentation. ಕಲಾವಿದನಿಂದ ತಂತ್ರಜ್ಞರವರೆಗೆ ಎಲ್ಲರಿಗೂ,Positive
Suuuuperb lokanna and teamm,Positive
ದಾದಾನ ದಾನೇ ನಾ,Neutral
You are pukuli  song is supper bro I like it 👍😆😅😂🤣,Not Tulu
"ಅಪ್ಪದಡ್ಯೆ ತುಳುನಾಡ್‌ಡ್ ಮಲ್ಪುನಂಚಿನ ಒಂಜಿ ಚೀಪೆದ ತೆನಸ್. ಪರ್ಬದ ಪೊರ್ತುಡು ಇಜ್ಜಿಂಡ ಲೇಸ್ ಉಪ್ಪುನ ಪೊರ್ತುಡು ಉಂದೆನ್ ಹೆಚ್ಚಾದ್ ಮಲ್ಪುವೆರ್. ಅರಿ, ಬೆಲ್ಲ, ತಾರಾಯಿ ಇಂಚ ನನಲಾತ್ ವಸ್ತುಲೆನ್ ಗಲಸುದು ಉಂದೆನ್ ಮಲ್ಪುವೆರ್.

#ನಮ್ಮ_ತೆನಸ್
#KooInTulu ",Neutral
I am from Kundapurian coastal Karnataka 😂😂😂,Not Tulu
superb performance deepak rai.,Not Tulu
hahaha super comedy . What is this rashing you jaya.... ..,Positive
"""Trend starting from one of my favorite channels slayypoint ❤️",Not Tulu
E song da karaoke snd mnpule . Baari shokuda song,Positive
Warner na Pataki 🤣🤣,Neutral
"ಕೆಡ್ಡಸೊದ ಬಗ್ಗೆ ನಿಕಲೆಗ್ ಗೊತ್ತಿತ್ತಿನ ವಿಷಯೊಲೆನ್ ಕಮೆಂಟ್ಸ್‌ಡ್ ತೆರಿಪಾಲೆ.
#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ? ",Neutral
ಸೂಪರ್ ಯೇ ..... ಸೂಪರ್.,Positive
Love you all team members super sir💓💓💓💓,Not Tulu
What a performence sunilanna suprb...Telth telth telkeda kadya pudand...Prashamsada levelg ittund performence...,Positive
Girgit bokka English movie please add malpule please please please,Positive
Best performance of Bale telipale,Not Tulu
@shivam music movie please release manpule YouTube ️,Positive
Errr mast edit malpuar sir yeede itand inni da vdo ☺😃😍,Positive
Nice . Nijawadh bolaranna pizza tinpera?😂😂,Neutral
pukuli mathlap pichouda or mayak means gayab,Negative
Iam waiting for video,Not Tulu
I love RSS  ..,Not Tulu
Super Arjun anna,Positive
ಬೆಸ್ಟ್ ಆಫ್ ಲಕ್,Neutral
Missed bojaraju punch comedy....,Positive
Santhu santhu....ur troubling Arpith lot.....😒😒😒😒,Not Tulu
suuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuper and all the best,Not Tulu
Osm osm osm😘😘😘,Not Tulu
Last g aregla gothand mare  pukuli panda dada andh,Neutral
Tulu and English rap.....yenchina combination maarre ! Well done guys! . Fa sha Fa sha,Positive
ಎಂಕ್ಲಾ ಮುಲ್ಪ ಮಸ್ಜ್ ಪದುಜ ಮುಂಬೈ 😂😂,Neutral
Ya dada 👌 athe,Positive
ಧೀರಾಜ್ ಸರ್ ಸೂಪ್ಪರ್,Not Tulu
Vinayak.......bathhibkka  arpithtrena cmdy. ...dll. Athundu,Mixed
Eapa release devdas sir,Positive
"ತುಲು ಬರವುಮಾಲೆದ ಮೂಜನೇ ಅಚ್ಚರ : i (ಇ, ഇ)

#TuluBaravu
#ReviveTuluScript ",Neutral
song voice  super,Positive
Wa Namuneda Peee HD maree😂😂,Neutral
NAMMA TV CHANNEL tulu,Not Tulu
Full movie padle,Neutral
"Once upon a time in cha parka. Team hero""",Not Tulu
Au pottu laptop yeeth varsha aand,Negative
nin song keli nan kaldhoda pukli tumba nenp agtide....please yaradru hudki kodi T_T T_T,Not Tulu
Arpith na lite version syk aathnd😂😂,Neutral
